"dataElement","period","orgUnit","categoryOptionCombo","attributeOptionCombo","value","storedBy","created","lastUpdated","followUp","comment"
"MZYkGxCV6RA","2016Q4","epM9RSd8BVT","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T11:33:55.453+0000","2017-02-24T11:33:55.450+0000",FALSE,NA
"OGhGWM5qXlg","2016Q4","epM9RSd8BVT","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T11:34:01.841+0000","2017-02-24T11:34:01.836+0000",FALSE,NA
"OGhGWM5qXlg","2016Q4","cLp813cBWTe","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T12:19:12.884+0000","2017-02-24T12:19:12.882+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","XLHZvwRqH69","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T12:59:04.236+0000","2017-02-24T12:59:04.233+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","Cr3Wn6726c6","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T12:59:57.058+0000","2017-02-24T12:59:57.055+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","djTh19pqo2S","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:32:50.012+0000","2017-02-24T13:32:50.010+0000",FALSE,NA
"OGhGWM5qXlg","2016Q4","CDRcCPeTpim","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-22T14:07:39.673+0000","2017-02-22T14:07:39.670+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","gyOabKSvwfZ","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-22T14:17:28.292+0000","2017-02-22T14:17:28.290+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","sCxJCncD492","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T11:27:23.962+0000","2017-02-24T11:27:23.954+0000",FALSE,NA
"OGhGWM5qXlg","2016Q4","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T12:40:26.353+0000","2017-02-24T12:40:26.348+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","djTh19pqo2S","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:32:47.654+0000","2017-02-24T13:32:47.652+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","epM9RSd8BVT","wGxoultJedR","wGxoultJedR","22","Emmanuel Menson","2017-02-24T11:34:16.511+0000","2017-02-24T11:34:16.508+0000",FALSE,NA
"lfhUkDW78Ir","2016Q4","wT6YqLTfVwJ","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T11:38:14.995+0000","2017-02-24T11:38:58.802+0000",FALSE,"stock was in December 2016 for only one week"
"UOY2PKzbA81","2016Q4","CDRcCPeTpim","wGxoultJedR","wGxoultJedR","19","Emmanuel Menson","2017-02-24T11:53:19.831+0000","2017-02-24T11:53:19.826+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","CDRcCPeTpim","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-02-24T11:53:27.833+0000","2017-02-24T11:53:27.830+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","gyOabKSvwfZ","wGxoultJedR","wGxoultJedR","6","Emmanuel Menson","2017-02-24T11:56:09.442+0000","2017-02-24T11:56:09.439+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","Rt00cGFxjRw","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T11:58:35.440+0000","2017-02-24T11:58:35.439+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","wQ2YZ8W9HMw","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-02-24T12:02:05.202+0000","2017-02-24T12:02:05.200+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","tVmbYBtqj9r","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T12:05:53.349+0000","2017-02-24T12:05:53.345+0000",FALSE,NA
"OGhGWM5qXlg","2016Q4","CQaV7d4fwuf","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T12:08:57.091+0000","2017-02-24T12:08:57.089+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","CQaV7d4fwuf","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T12:09:10.194+0000","2017-02-24T12:09:10.192+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","CQaV7d4fwuf","wGxoultJedR","wGxoultJedR","24","Emmanuel Menson","2017-02-24T12:09:20.976+0000","2017-02-24T12:09:20.975+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","CQaV7d4fwuf","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-02-24T12:09:25.730+0000","2017-02-24T12:09:25.726+0000",FALSE,NA
"OGhGWM5qXlg","2016Q4","VBY8GcHvIuE","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T12:11:26.616+0000","2017-02-24T12:11:26.614+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","VBY8GcHvIuE","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-02-24T12:11:47.048+0000","2017-02-24T12:11:47.046+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","VBY8GcHvIuE","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T12:13:13.151+0000","2017-02-24T12:13:13.149+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","gQaYL5j0hei","wGxoultJedR","wGxoultJedR","17","Emmanuel Menson","2017-02-24T12:15:34.133+0000","2017-02-24T12:15:34.127+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","cLp813cBWTe","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T12:19:22.214+0000","2017-02-24T12:19:22.209+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","l4wFmU7ozI5","wGxoultJedR","wGxoultJedR","15","Emmanuel Menson","2017-02-24T10:48:06.477+0000","2017-02-24T10:48:06.470+0000",FALSE,NA
"lfhUkDW78Ir","2016Q4","l4wFmU7ozI5","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T10:57:39.660+0000","2017-02-24T10:59:43.234+0000",FALSE,"There was stock from October to December 2016"
"hqQ7P1k0igt","2016Q4","l4wFmU7ozI5","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T10:57:42.845+0000","2017-02-24T11:00:08.330+0000",FALSE,"There was stock from October to December 2016"
"UL1IthgPTPw","2016Q4","L6K4xUpdT6c","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T11:10:16.489+0000","2017-02-24T11:21:08.125+0000",FALSE,"Depo and inplant was stock from october to december 2016"
"OkdjDuBoeN2","2016Q4","Qys519VEcIE","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T12:38:13.004+0000","2017-02-24T12:38:13.002+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","Qys519VEcIE","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T12:38:27.053+0000","2017-02-24T12:38:27.052+0000",FALSE,NA
"OGhGWM5qXlg","2016Q4","zYO9woJ69qu","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T12:39:29.986+0000","2017-02-24T12:39:29.982+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","zYO9woJ69qu","wGxoultJedR","wGxoultJedR","12","Emmanuel Menson","2017-02-24T12:39:33.734+0000","2017-02-24T12:39:33.731+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","zYO9woJ69qu","wGxoultJedR","wGxoultJedR","12","Emmanuel Menson","2017-02-24T12:39:45.162+0000","2017-02-24T12:39:45.157+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T12:42:28.549+0000","2017-02-24T12:42:28.548+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","MFwKKp5GeAt","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-02-24T12:43:40.972+0000","2017-02-24T12:43:40.969+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","XLHZvwRqH69","wGxoultJedR","wGxoultJedR","4","Emmanuel Menson","2017-02-24T12:57:24.858+0000","2017-02-24T12:57:24.856+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","r4vNTIbYYkI","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:02:29.973+0000","2017-02-24T13:02:29.971+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","YEK8pItue0K","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:04:17.722+0000","2017-02-24T13:04:17.720+0000",FALSE,NA
"OGhGWM5qXlg","2016Q4","YEK8pItue0K","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:04:23.147+0000","2017-02-24T13:04:23.145+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","YEK8pItue0K","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:04:31.590+0000","2017-02-24T13:04:31.587+0000",FALSE,NA
"OGhGWM5qXlg","2016Q4","l4wFmU7ozI5","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T10:40:42.528+0000","2017-02-24T10:40:42.526+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","l4wFmU7ozI5","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T10:47:43.518+0000","2017-02-24T10:47:43.515+0000",FALSE,NA
"hMrmLOEq8d1","2016Q4","l4wFmU7ozI5","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T10:57:49.615+0000","2017-02-24T11:00:27.081+0000",FALSE,"There was stock from October to December 2016"
"ZjX6dK8ZNm4","2016Q4","L6K4xUpdT6c","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-02-24T11:08:37.862+0000","2017-02-24T11:08:37.861+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","oFne9nSZf6o","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T11:26:39.105+0000","2017-02-24T11:26:39.103+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","oFne9nSZf6o","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T11:26:40.299+0000","2017-02-24T11:26:40.295+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","sCxJCncD492","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T11:28:13.604+0000","2017-02-24T11:28:13.602+0000",FALSE,NA
"lfhUkDW78Ir","2016Q4","bpis1Qwsa9w","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T11:49:24.877+0000","2017-02-24T11:49:56.141+0000",FALSE,"October 2016"
"TDddJVYg8E4","2016Q4","Rt00cGFxjRw","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T12:00:04.318+0000","2017-02-24T12:01:00.244+0000",FALSE,"ACT 1 - 5 years was stock out in December 2016"
"UOY2PKzbA81","2016Q4","wQ2YZ8W9HMw","wGxoultJedR","wGxoultJedR","18","Emmanuel Menson","2017-02-24T12:01:59.904+0000","2017-02-24T12:01:59.901+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","tVmbYBtqj9r","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T12:06:33.359+0000","2017-02-24T12:06:33.353+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","tVmbYBtqj9r","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T12:06:35.219+0000","2017-02-24T12:06:35.213+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","gQaYL5j0hei","wGxoultJedR","wGxoultJedR","5","Emmanuel Menson","2017-02-24T12:16:07.044+0000","2017-02-24T12:16:07.037+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","cLp813cBWTe","wGxoultJedR","wGxoultJedR","17","Emmanuel Menson","2017-02-24T12:19:28.390+0000","2017-02-24T12:19:28.384+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","zYO9woJ69qu","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T12:39:28.149+0000","2017-02-24T12:39:28.146+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","zYO9woJ69qu","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T12:39:29.128+0000","2017-02-24T12:39:29.121+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","zYO9woJ69qu","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T12:39:37.756+0000","2017-02-24T12:39:37.753+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","lzPS9B316fM","wGxoultJedR","wGxoultJedR","13","Emmanuel Menson","2017-02-24T13:16:27.185+0000","2017-02-24T13:16:27.183+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","lzPS9B316fM","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T13:16:56.837+0000","2017-02-24T13:16:56.836+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","lzPS9B316fM","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T13:16:58.785+0000","2017-02-24T13:16:58.783+0000",FALSE,NA
"TDddJVYg8E4","2016Q4","lzPS9B316fM","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T13:18:11.497+0000","2017-02-24T13:23:18.879+0000",FALSE,"ACT 1-5 yrs stock out for October 2016
ACT 6-13 stock out for November 2016
ACT Adult stock out for December 2016"
"zzHaQVGkRPA","2016Q4","Q82yGimTJbT","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:25:58.512+0000","2017-02-24T13:25:58.510+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","Qdfau7fR5W1","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:27:48.077+0000","2017-02-24T13:27:48.075+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","Qdfau7fR5W1","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T13:27:51.377+0000","2017-02-24T13:27:51.376+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","Qdfau7fR5W1","wGxoultJedR","wGxoultJedR","5","Emmanuel Menson","2017-02-24T13:28:16.024+0000","2017-02-24T13:28:16.022+0000",FALSE,NA
"UL1IthgPTPw","2016Q4","Qdfau7fR5W1","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T13:28:30.911+0000","2017-02-24T13:29:12.446+0000",FALSE,"From October 1 to the 5th"
"tVr3DNBPDif","2016Q4","TiBbiDRTJ8I","wGxoultJedR","wGxoultJedR","51","Emmanuel Menson","2017-02-24T13:29:49.879+0000","2017-02-24T13:29:49.877+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","djTh19pqo2S","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-02-24T13:33:08.593+0000","2017-02-24T13:33:08.591+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","djTh19pqo2S","wGxoultJedR","wGxoultJedR","6","Emmanuel Menson","2017-02-24T13:33:12.285+0000","2017-02-24T13:33:12.283+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","djTh19pqo2S","wGxoultJedR","wGxoultJedR","6","Emmanuel Menson","2017-02-24T13:33:14.146+0000","2017-02-24T13:33:14.144+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","owZZHLgcFbq","wGxoultJedR","wGxoultJedR","9","Emmanuel Menson","2017-02-24T13:34:28.627+0000","2017-02-24T13:34:28.625+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","owZZHLgcFbq","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:34:31.841+0000","2017-02-24T13:34:31.837+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","vvzUS18bxdi","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:54:35.282+0000","2017-02-24T13:54:35.281+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","vvzUS18bxdi","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T13:56:02.008+0000","2017-02-24T13:56:02.002+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","XLHZvwRqH69","wGxoultJedR","wGxoultJedR","4","Emmanuel Menson","2017-02-24T12:56:46.373+0000","2017-02-24T12:56:46.371+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","XLHZvwRqH69","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-02-24T12:56:53.692+0000","2017-02-24T12:56:53.690+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","YEK8pItue0K","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T13:04:49.977+0000","2017-02-24T13:04:49.976+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","YEK8pItue0K","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T13:04:52.284+0000","2017-02-24T13:04:52.283+0000",FALSE,NA
"lfhUkDW78Ir","2016Q4","bMawM1EYe2A","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T13:12:23.249+0000","2017-02-24T13:12:39.710+0000",FALSE,"October 2016"
"zzHaQVGkRPA","2016Q4","vvzUS18bxdi","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:54:41.038+0000","2017-02-24T13:54:41.032+0000",FALSE,NA
"OGhGWM5qXlg","2016Q4","vvzUS18bxdi","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:54:42.266+0000","2017-02-24T13:54:42.265+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","vvzUS18bxdi","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T13:55:52.995+0000","2017-02-24T13:55:52.994+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","vvzUS18bxdi","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:55:56.627+0000","2017-02-24T13:55:56.622+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","XLHZvwRqH69","wGxoultJedR","wGxoultJedR","4","Emmanuel Menson","2017-02-24T12:56:37.384+0000","2017-02-24T12:56:37.382+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","XLHZvwRqH69","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T12:56:41.820+0000","2017-02-24T12:56:41.818+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","XLHZvwRqH69","wGxoultJedR","wGxoultJedR","4","Emmanuel Menson","2017-02-24T12:57:26.022+0000","2017-02-24T12:57:26.020+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","r4vNTIbYYkI","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:02:32.868+0000","2017-02-24T13:02:32.867+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","YEK8pItue0K","wGxoultJedR","wGxoultJedR","35","Emmanuel Menson","2017-02-24T13:04:36.257+0000","2017-02-24T13:04:36.254+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","YEK8pItue0K","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-02-24T13:04:43.471+0000","2017-02-24T13:04:43.470+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-02-24T13:07:36.008+0000","2017-02-24T13:07:36.006+0000",FALSE,NA
"TDddJVYg8E4","2016Q4","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T13:08:43.550+0000","2017-02-24T13:09:42.685+0000",FALSE,"1 - 5 years ACT was stock out in November and December 2016"
"ZjX6dK8ZNm4","2016Q4","hM6hppeglUJ","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-02-24T13:13:32.572+0000","2017-02-24T13:13:32.566+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","hM6hppeglUJ","wGxoultJedR","wGxoultJedR","9","Emmanuel Menson","2017-02-24T13:13:44.922+0000","2017-02-24T13:13:44.920+0000",FALSE,NA
"lfhUkDW78Ir","2016Q4","hM6hppeglUJ","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T13:14:46.210+0000","2017-02-24T13:15:05.460+0000",FALSE,"October 2016"
"OkdjDuBoeN2","2016Q4","lzPS9B316fM","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:16:05.109+0000","2017-02-24T13:16:05.103+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","Qdfau7fR5W1","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:27:44.940+0000","2017-02-24T13:27:44.938+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","TiBbiDRTJ8I","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:29:37.492+0000","2017-02-24T13:29:37.490+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","djTh19pqo2S","wGxoultJedR","wGxoultJedR","15","Emmanuel Menson","2017-02-24T13:32:59.749+0000","2017-02-24T13:32:59.747+0000",FALSE,NA
"ADahWTtEFUY","2016Q4","owZZHLgcFbq","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T13:35:26.119+0000","2017-02-24T13:35:35.197+0000",FALSE,"October"
"UL1IthgPTPw","2016Q4","owZZHLgcFbq","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T13:35:52.913+0000","2017-02-24T13:36:06.467+0000",FALSE,"November"
"OkdjDuBoeN2","2016Q4","PZjbi2lwP92","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:36:23.285+0000","2017-02-24T13:36:23.284+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","l4wFmU7ozI5","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T10:39:24.073+0000","2017-02-24T10:39:24.072+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","Qys519VEcIE","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T12:38:16.841+0000","2017-02-24T12:38:16.839+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","Qys519VEcIE","wGxoultJedR","wGxoultJedR","7","Emmanuel Menson","2017-02-24T12:38:49.809+0000","2017-02-24T12:38:49.806+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","zYO9woJ69qu","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T12:39:25.772+0000","2017-02-24T12:39:25.770+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","zYO9woJ69qu","wGxoultJedR","wGxoultJedR","5","Emmanuel Menson","2017-02-24T12:39:58.489+0000","2017-02-24T12:39:58.487+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","15","Emmanuel Menson","2017-02-24T12:40:35.607+0000","2017-02-24T12:40:35.599+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T12:40:38.267+0000","2017-02-24T12:40:38.258+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","15","Emmanuel Menson","2017-02-24T12:41:32.430+0000","2017-02-24T12:41:32.427+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","r4vNTIbYYkI","wGxoultJedR","wGxoultJedR","5","Emmanuel Menson","2017-02-24T13:02:40.180+0000","2017-02-24T13:02:40.178+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","r4vNTIbYYkI","wGxoultJedR","wGxoultJedR","5","Emmanuel Menson","2017-02-24T13:02:51.656+0000","2017-02-24T13:02:51.655+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","r4vNTIbYYkI","wGxoultJedR","wGxoultJedR","5","Emmanuel Menson","2017-02-24T13:03:11.573+0000","2017-02-24T13:03:11.571+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","hM6hppeglUJ","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:13:09.965+0000","2017-02-24T13:13:09.964+0000",FALSE,NA
"OGhGWM5qXlg","2016Q4","lzPS9B316fM","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:16:09.626+0000","2017-02-24T13:16:09.621+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","Q82yGimTJbT","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:25:55.952+0000","2017-02-24T13:25:55.949+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","Q82yGimTJbT","wGxoultJedR","wGxoultJedR","5","Emmanuel Menson","2017-02-24T13:26:21.530+0000","2017-02-24T13:26:21.526+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","Q82yGimTJbT","wGxoultJedR","wGxoultJedR","5","Emmanuel Menson","2017-02-24T13:26:45.382+0000","2017-02-24T13:26:45.380+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","Q82yGimTJbT","wGxoultJedR","wGxoultJedR","7","Emmanuel Menson","2017-02-24T13:26:59.587+0000","2017-02-24T13:26:59.585+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","TiBbiDRTJ8I","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:29:36.226+0000","2017-02-24T13:29:36.224+0000",FALSE,NA
"lfhUkDW78Ir","2016Q4","TiBbiDRTJ8I","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T13:31:54.252+0000","2017-02-24T13:32:24.417+0000",FALSE,"October only"
"tVr3DNBPDif","2016Q4","djTh19pqo2S","wGxoultJedR","wGxoultJedR","15","Emmanuel Menson","2017-02-24T13:32:53.553+0000","2017-02-24T13:32:53.547+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","owZZHLgcFbq","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-02-24T13:34:41.404+0000","2017-02-24T13:34:41.402+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","owZZHLgcFbq","wGxoultJedR","wGxoultJedR","7","Emmanuel Menson","2017-02-24T13:34:54.694+0000","2017-02-24T13:34:54.692+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","l4wFmU7ozI5","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T10:39:11.771+0000","2017-02-24T10:39:11.769+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","l4wFmU7ozI5","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T10:40:37.449+0000","2017-02-24T10:40:37.441+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","MFwKKp5GeAt","wGxoultJedR","wGxoultJedR","7","Emmanuel Menson","2017-02-24T12:43:49.412+0000","2017-02-24T12:43:49.409+0000",FALSE,NA
"TDddJVYg8E4","2016Q4","MFwKKp5GeAt","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T12:53:44.160+0000","2017-02-24T12:55:02.279+0000",FALSE,"ACT 2-11 months was stock out for November and December 2016"
